Source.Name,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,OriginalTimestamp
pralhadpq2.normal.csv,41.924072,4.219576,2.132017,2.801317,14.510719,30.166071,2.772928,4.129498,4.153219,14.145339,14.04987,4.221419,1.308961,2.017405,7.060988,50.808033,7.214365,4.021535,6.093979,19.723707,4.694791,2.544088,2.467381,2.564449,11.219952,88.353966,27.511915,13.351871,5.949555,5.687895,2.963392,0.94253,0.648921,1.23253,6.012345,8.71176,2.378745,1.596968,2.702212,11.385172,11.756754,3.857108,2.608195,3.508228,13.666159,29.519957,9.308806,3.513096,3.69572,18.856689,23.037638,4.841719,4.01757,5.581851,24.387135,7.292309,2.651155,1.125927,2.341543,10.873235,223.986465,16.492014,9.388968,8.473785,26.163113,34.817913,4.989621,2.660629,4.291301,21.430361,1702631180
pralhadpq2.normal.csv,33.94014,4.159058,2.60222,3.152869,15.955296,29.237638,3.225341,4.476172,4.990874,13.641128,12.068053,4.030055,1.466668,2.110916,7.795411,47.178188,8.76421,4.043862,6.26297,21.740263,7.349792,3.414851,2.557394,2.830384,12.958941,148.881897,46.437542,21.768892,9.243376,7.390199,4.174408,1.230049,0.784477,1.38675,6.672656,10.831785,2.624564,1.761364,2.956893,12.628757,13.646896,4.245644,2.801338,3.961676,14.931847,76.258377,21.736988,8.370041,5.021076,20.791519,22.652693,5.427065,4.911068,5.971177,26.485285,11.952848,3.626129,1.659198,2.589935,12.089072,289.260162,43.608055,19.557566,11.841969,27.771469,37.939102,7.015165,3.3604,4.478007,23.383051,1702631180
pralhadpq2.normal.csv,26.143648,3.973376,2.966685,3.418073,16.973856,27.6619,3.658018,4.966508,5.719903,13.034114,10.191683,3.579663,1.571679,2.049728,8.311984,39.344219,9.986768,4.041015,6.128438,23.440306,10.179242,4.13276,2.49189,3.12184,14.153671,207.268173,64.410851,29.535351,12.215357,8.891744,5.506953,1.493961,0.922293,1.48551,7.156791,12.830061,2.871895,1.924407,3.129373,13.456207,15.719994,4.740396,3.123461,4.601263,15.868408,170.473938,44.625267,17.273333,7.744311,22.844574,23.981459,5.730196,5.639422,6.02162,27.896553,19.902021,5.127463,2.479342,2.705914,13.130615,423.93161,92.490967,37.67469,17.703196,29.168438,43.369484,10.076614,4.167948,4.429137,24.678305,1702631180
pralhadpq2.normal.csv,19.927147,3.71253,3.122674,3.555272,17.243694,26.043686,4.036689,5.439414,6.166555,12.380153,7.767513,2.997361,1.591512,1.853489,8.418121,31.228695,10.604265,3.947025,5.89462,24.436174,11.917097,4.489436,2.305738,3.394497,14.504341,242.652725,75.584671,34.100628,13.919945,9.681853,6.235157,1.667706,1.013836,1.533194,7.264649,13.318973,3.106051,2.043216,3.246329,13.548679,16.495739,5.360803,3.574877,5.562241,16.238548,303.269257,75.409561,29.125513,11.623432,24.499422,25.671911,5.617229,5.956079,5.846791,28.066751,29.439278,6.962407,3.472532,2.692266,13.665265,628.017517,157.889526,60.939293,25.539183,30.099527,51.187164,13.650244,4.918289,4.165024,24.883293,1702631180
pralhadpq2.normal.csv,15.846986,3.402869,3.038501,3.558784,16.693083,24.195848,4.333665,5.723959,6.281084,11.757872,6.588551,2.383805,1.501226,1.58663,8.063065,23.944109,10.489181,3.724849,5.795749,24.629641,12.104449,4.371829,2.049624,3.585636,14.031024,243.089783,76.001205,33.852528,13.767375,9.493426,6.288275,1.703489,1.02958,1.551024,6.942554,12.439817,3.269972,2.104458,3.351199,12.862128,15.747744,5.980797,4.072737,6.836504,15.966688,437.23761,106.152184,41.00993,15.691748,25.229483,25.631426,5.08565,5.720116,5.624828,26.853413,37.623795,8.610977,4.421019,2.592629,13.52089,839.047119,224.504349,82.98291,33.510738,30.195108,54.880211,16.769941,5.493083,3.782066,23.896307,1702631180
pralhadpq2.normal.csv,13.06084,3.052497,2.76968,3.449633,15.513699,22.150129,4.511479,5.750657,6.190519,11.29027,5.351736,1.809064,1.324607,1.330842,7.363656,18.534035,9.746063,3.367235,5.990036,24.208845,10.579865,3.814668,1.778251,3.642999,13.028639,207.572296,65.492943,28.899027,11.826957,8.427282,5.352497,1.593317,0.983899,1.562212,6.307556,9.964135,3.300873,2.138252,3.47021,11.641693,13.112548,6.386902,4.481156,8.203332,15.152406,532.789185,126.944893,49.157562,18.611013,24.703911,22.652899,4.290573,4.978246,5.499461,24.621719,41.502415,9.488546,5.06541,2.46417,12.757428,1001.630859,272.232269,96.585602,39.066566,29.159021,53.940422,18.360083,5.748446,3.415991,21.983076,1702631180
pralhadpq2.normal.csv,10.887663,2.704084,2.423245,3.26327,14.014975,19.265409,4.520788,5.53238,6.141422,11.057188,5.080661,1.314696,1.116928,1.152304,6.525557,14.548918,8.703533,2.944397,6.474033,23.438019,8.192748,2.988336,1.5311,3.533582,11.879797,149.739685,47.813591,21.001518,8.793926,6.882956,4.188553,1.370292,0.92576,1.58036,5.564071,7.320432,3.164821,2.195782,3.594848,10.263781,10.005899,6.411577,4.704845,9.296083,13.990451,557.810669,130.369446,50.793396,19.304609,22.893396,17.808849,3.499993,3.941845,5.514689,22.02132,40.36301,9.245678,5.218107,2.35536,11.598228,1049.303589,284.374908,96.971275,40.099239,26.908165,47.201702,17.807409,5.632603,3.178108,19.599916,1702631180
pralhadpq2.normal.csv,9.164905,2.456956,2.11622,3.046172,12.467903,16.637327,4.365471,5.135338,6.370076,11.063706,5.140887,0.955526,0.968937,1.081238,5.732424,12.084224,7.689346,2.584208,7.063588,22.467434,6.083398,2.144716,1.331223,3.254544,10.873536,88.757233,28.809639,12.742262,5.646328,5.348627,3.015667,1.103015,0.920562,1.604472,4.88889,5.066009,2.897074,2.335271,3.694977,9.04362,7.053659,6.032616,4.745078,9.790528,12.695005,503.410034,115.353142,45.397339,17.497086,20.075142,12.918635,2.949657,2.930692,5.616712,19.641827,34.426323,7.955943,4.860147,2.289846,10.298749,956.600403,256.430573,83.985657,36.027378,23.66206,37.841438,15.295298,5.184293,3.117164,17.18425,1702631180
pralhadpq2.normal.csv,8.143094,2.454153,1.916309,2.839577,11.041203,14.235658,4.0689,4.592498,6.968145,11.323967,5.606402,0.765417,0.935175,1.10168,5.082916,11.171371,6.937196,2.399617,7.470272,21.28067,4.890399,1.491938,1.196839,2.832107,10.143335,40.806763,13.668239,6.325205,3.195898,4.180789,2.305279,0.854328,0.998876,1.617863,4.361747,3.722485,2.552471,2.5503,3.72163,8.125846,4.957794,5.341547,4.674048,9.533993,11.457138,389.314148,87.233261,34.942657,13.841077,16.761593,9.443048,2.801458,2.219926,5.669955,17.778248,26.113295,6.053876,4.129345,2.249522,9.053878,756.916809,197.549591,62.362396,28.098732,19.913038,27.784611,11.756048,4.509036,3.193956,15.024425,1702631181
pralhadpq2.normal.csv,7.693293,2.748872,1.832007,2.686171,9.827555,13.054665,3.637578,3.914079,7.832459,11.874642,6.17846,0.737792,1.019495,1.17592,4.596222,11.203363,6.422408,2.453886,7.463609,19.849602,5.072581,1.139044,1.130448,2.318898,9.765132,14.172394,4.772024,2.685622,1.770643,3.491735,2.084264,0.678343,1.148476,1.603272,3.979064,3.270307,2.23139,2.79013,3.657246,7.518596,4.071329,4.560664,4.597808,8.653074,10.454524,257.343628,55.369278,22.964869,9.627424,13.555609,8.278862,3.033466,1.966824,5.605383,16.441023,17.948595,4.138042,3.288552,2.215657,7.989257,504.828186,127.901955,39.221134,18.86062,16.283447,21.091825,8.18681,3.763198,3.353639,13.255919,1702631181
pralhadpq2.normal.csv,7.351521,3.251938,1.79007,2.640571,8.917704,12.796318,3.141128,3.125028,8.701635,12.681768,6.456037,0.831639,1.162771,1.276339,4.261885,11.628165,5.990057,2.645531,7.014488,18.341309,5.849171,1.069548,1.107157,1.808576,9.819942,4.594314,1.313666,1.352928,1.197002,3.183546,2.149152,0.604321,1.304272,1.559314,3.719852,3.305111,2.034571,2.954221,3.539853,7.19757,3.930316,3.952833,4.556784,7.503633,9.852275,146.277573,28.891068,12.880351,6.16323,10.99155,9.055421,3.579412,2.114456,5.493288,15.556768,12.067713,2.715282,2.577265,2.197956,7.209586,287.567993,67.903358,20.700489,11.001602,13.35922,18.163588,5.409479,3.071692,3.582485,11.966805,1702631181
pralhadpq2.normal.csv,6.992214,3.800629,1.720005,2.719027,8.426776,12.788735,2.668671,2.300738,9.225424,13.594621,6.285873,1.015157,1.286481,1.378441,4.081481,12.279312,5.539804,2.833887,6.262581,17.100967,6.518896,1.182993,1.071491,1.405733,10.335023,3.772306,0.6976,1.110675,1.054646,3.080645,2.261254,0.63242,1.398965,1.495758,3.589312,3.331448,2.033755,2.962255,3.413483,7.169318,4.063466,3.718681,4.523749,6.443988,9.762058,78.66732,12.756618,6.556478,4.184873,9.41581,10.520625,4.413149,2.507745,5.442804,15.121355,8.94943,2.022241,2.11418,2.200526,6.811717,140.50943,29.925644,9.559592,6.133122,11.51098,17.650408,3.802818,2.531253,3.856949,11.259795,1702631181
pralhadpq2.normal.csv,6.006709,4.273801,1.631888,2.903725,8.401681,12.809113,2.357615,1.578149,9.172561,14.465767,5.8999,1.303933,1.344113,1.461174,4.058157,12.232507,5.175258,2.989879,5.457901,16.427832,6.617589,1.383105,0.998649,1.18398,11.179034,4.016874,0.782895,1.060137,1.037364,3.077493,2.37148,0.751359,1.413167,1.434983,3.604616,3.490515,2.234168,2.825739,3.309255,7.417391,4.401742,3.900297,4.483908,5.685602,10.139997,51.474838,6.524561,3.964922,3.681252,8.910169,12.180731,5.545467,3.067495,5.5266,15.144654,7.993207,1.977493,1.91034,2.217403,6.814972,79.518372,14.464104,4.881631,4.312279,10.779841,17.843904,3.468672,2.289253,4.155289,11.163137,1702631181
pralhadpq2.normal.csv,5.36571,4.64652,1.585257,3.169974,8.730061,12.823074,2.332085,1.103078,8.509377,15.207261,5.459423,1.672707,1.334141,1.518438,4.166159,11.938924,5.124211,3.181598,4.895541,16.3389,6.036033,1.622139,0.88633,1.166618,12.013545,3.660324,0.944586,1.058901,1.120809,3.186637,2.552036,0.926361,1.385105,1.414369,3.756203,3.760387,2.561076,2.663817,3.243176,7.832563,5.019902,4.382802,4.486583,5.245246,10.744831,46.420467,6.561723,3.54842,4.083601,9.323065,14.019822,6.909473,3.805246,5.771661,15.543067,7.964834,2.287771,1.866997,2.247068,7.104763,60.796257,12.841251,3.775766,4.517007,10.892107,18.138636,4.332136,2.389374,4.493725,11.531282,1702631181
pralhadpq2.normal.csv,5.408827,4.916701,1.617822,3.508053,9.163275,13.356338,2.56992,0.904481,7.378523,15.763927,5.784458,2.066453,1.286734,1.567008,4.333453,11.707494,5.451852,3.47346,4.812952,16.525536,5.283772,1.848401,0.769206,1.307849,12.415258,3.481809,1.126828,1.19616,1.347784,3.422003,2.91634,1.106883,1.383693,1.47279,3.981185,4.355986,2.86889,2.611258,3.218491,8.215116,5.979432,4.882707,4.560992,4.987307,11.227232,46.149513,8.607752,3.601109,4.784687,10.342257,16.822628,8.240126,4.699739,6.168275,16.061108,7.809981,2.604992,1.85396,2.304066,7.456968,58.481136,15.271126,3.876084,5.673241,11.44287,18.815201,6.063903,2.7185,4.942321,12.058984,1702631181
pralhadpq2.normal.csv,6.522486,5.163435,1.738003,3.934902,9.440441,14.498328,2.982227,0.933613,6.057981,16.039755,6.665848,2.396653,1.245432,1.640721,4.463724,11.857942,5.984654,3.854129,5.302349,16.587187,4.365211,2.007813,0.683669,1.544958,12.144569,3.032477,1.285815,1.501161,1.713418,3.747377,3.286914,1.225906,1.452475,1.63563,4.193268,4.909103,3.003168,2.74413,3.255835,8.372618,7.01643,5.117792,4.7476,4.788877,11.338159,45.893204,10.930964,3.546726,5.508334,11.608891,20.694096,9.196051,5.664217,6.700482,16.363283,7.342209,2.763203,1.843256,2.431123,7.652891,56.91103,17.438105,4.361493,7.3201,12.087117,21.057842,8.479125,3.159294,5.579724,12.419428,1702631181
pralhadpq2.normal.csv,8.787374,5.515455,1.935841,4.429282,9.396961,18.307524,3.573541,1.165569,4.85092,15.907644,8.003596,2.587625,1.221695,1.761448,4.475485,12.761329,6.380897,4.223886,6.255311,16.271975,3.766057,2.046833,0.6452,1.824309,11.307308,2.804453,1.368659,1.901702,2.146732,4.084132,3.590982,1.230024,1.579804,1.891259,4.322677,5.323096,2.866644,3.02701,3.374636,8.220532,7.875733,4.930547,5.040867,4.636369,11.063451,46.013718,13.098141,3.383434,6.163925,12.762253,25.017965,9.548468,6.481299,7.323819,16.197533,6.649185,2.708712,1.832448,2.644809,7.572332,50.580349,18.479553,5.180783,9.199972,12.546359,25.113392,11.452253,3.569686,6.364713,12.392535,1702631182
pralhadpq2.normal.csv,12.263766,6.160872,2.187437,4.88123,8.983479,27.861889,4.477962,1.644469,3.954489,15.307816,9.082915,2.668646,1.200164,1.915235,4.316762,14.8929,6.411782,4.435693,7.360362,15.509377,3.330626,1.963223,0.642658,2.098598,10.255958,2.466691,1.354082,2.252997,2.526047,4.320696,3.612257,1.104842,1.699391,2.175697,4.319063,5.426169,2.457187,3.317989,3.546778,7.779637,8.396986,4.317813,5.304255,4.556553,10.528658,45.83802,14.520857,3.12433,6.679185,13.46361,28.700336,9.338435,6.921179,7.905586,15.454579,5.762792,2.4711,1.794979,2.907366,7.189151,45.698738,18.322683,6.267346,10.893608,12.60568,31.04637,14.713913,3.831795,7.099202,11.897163,1702631182
pralhadpq2.normal.csv,17.170776,7.119195,2.456056,5.148598,8.269039,50.852638,6.035867,2.602017,3.507936,14.350606,9.886045,2.672677,1.143226,2.062864,3.986328,18.921404,6.08814,4.346995,8.213892,14.38033,3.461221,1.812637,0.65144,2.321573,9.3774,2.452924,1.256886,2.393512,2.722492,4.351362,3.544298,0.899512,1.720024,2.389592,4.16262,5.613372,1.899517,3.426764,3.681865,7.146296,8.799718,3.44942,5.302928,4.496963,9.869905,44.707466,14.680362,2.79934,6.980128,13.496841,31.180584,8.788261,6.807062,8.266337,14.205614,5.122332,2.155313,1.689056,3.13839,6.563628,42.428635,17.122118,7.362857,11.958622,12.176908,38.857075,17.6945,3.907272,7.535189,11.002265,1702631182
pralhadpq2.normal.csv,24.041925,8.157956,2.683517,5.122202,7.397649,91.007233,9.419916,4.629384,3.653784,13.298368,9.984591,2.609168,1.019844,2.145108,3.536952,24.808605,5.617534,3.907303,8.572503,13.049689,3.973564,1.710749,0.650589,2.483135,8.900211,2.746498,1.104866,2.230385,2.6661,4.127124,3.488362,0.68712,1.576043,2.449132,3.872778,6.378618,1.346659,3.212852,3.68279,6.446153,9.756802,2.559241,4.854551,4.378414,9.172142,41.193134,13.45067,2.457163,7.011115,12.832082,32.628174,8.144722,6.104829,8.246764,12.67032,5.033603,1.873663,1.480464,3.256783,5.813838,48.514507,15.167437,8.167984,12.099386,11.315994,49.14138,19.689285,3.813702,7.510526,9.877907,1702631182
pralhadpq2.normal.csv,32.12265,8.910275,2.823645,4.784331,6.507669,150.260773,15.968026,8.218477,4.534687,12.411496,9.901439,2.464033,0.838363,2.115634,3.04533,31.180813,5.255519,3.25991,8.449318,11.663746,5.237322,1.775315,0.647298,2.619351,8.823252,3.769788,0.936568,1.804684,2.388809,3.678566,3.875661,0.546087,1.285625,2.33673,3.495452,8.323427,0.929516,2.709649,3.517526,5.78044,11.988718,1.84737,4.013781,4.171803,8.46146,36.704189,11.150123,2.180907,6.759093,11.612216,34.550308,7.557962,4.986895,7.790017,11.11145,5.872531,1.699322,1.204721,3.225299,5.062354,57.428917,12.8181,8.501383,11.319754,10.165275,61.163422,20.090574,3.64076,7.039784,8.702622,1702631182
pralhadpq2.normal.csv,40.426907,9.071336,2.866844,4.223981,5.669683,219.208847,25.80197,13.228954,6.124108,11.824925,9.707453,2.224729,0.643887,1.962142,2.578341,36.203415,5.184414,2.678267,7.994083,10.311915,7.069176,2.06936,0.660733,2.77126,9.01904,5.430501,0.79955,1.262656,1.995587,3.108266,4.713418,0.528369,0.942177,2.101837,3.082271,11.247022,0.711153,2.085989,3.217518,5.187488,15.340015,1.424141,3.036029,3.89115,7.724193,30.651165,8.418724,2.045389,6.259876,10.10821,37.644047,7.08026,3.774292,6.97301,9.704961,7.298066,1.640568,0.952935,3.052808,4.387316,76.440544,10.430125,8.326394,9.943005,8.891886,73.255051,18.756035,3.520749,6.296941,7.597657,1702631182
pralhadpq2.normal.csv,46.067322,8.562506,2.832585,3.589105,4.889624,281.412781,37.163834,18.652641,8.108354,11.494368,9.625522,1.90499,0.4783,1.708746,2.177229,38.506012,5.387057,2.377769,7.386138,9.048242,9.099212,2.524315,0.703237,2.957293,9.369807,7.730728,0.878934,0.875089,1.649456,2.561854,5.875241,0.630318,0.656722,1.829829,2.676596,14.35633,0.677336,1.528692,2.854609,4.649802,18.959726,1.29559,2.19895,3.57523,6.943478,26.805153,5.970104,2.106335,5.611278,8.627289,41.477264,6.669786,2.812244,5.973283,8.497107,9.09995,1.661422,0.813007,2.781308,3.811981,89.91011,8.481616,7.76148,8.441612,7.659101,81.097565,16.104475,3.568714,5.509654,6.617075,1702631182
pralhadpq2.normal.csv,47.582294,7.559629,2.803805,3.030459,4.167438,320.822449,47.033001,22.996653,9.947872,11.217609,9.714576,1.563692,0.37473,1.423042,1.864534,37.495831,5.698067,2.428693,6.788929,7.945598,10.75676,3.017766,0.789252,3.17372,9.873344,12.845249,2.187363,1.200686,1.620097,2.206382,6.954591,0.809558,0.507473,1.600035,2.318283,16.787613,0.802977,1.179255,2.505995,4.150671,21.747005,1.426653,1.71446,3.261023,6.150013,24.632641,4.401197,2.329465,4.96769,7.434859,45.288128,6.349962,2.371988,5.000148,7.48373,10.667768,1.757591,0.8438,2.476115,3.339487,97.537575,7.21908,7.035705,7.225442,6.635952,84.318398,12.988153,3.816883,4.850169,5.799395,1702631182
pralhadpq2.normal.csv,43.769833,6.431324,2.928402,2.645629,3.538977,331.708618,53.444523,25.415936,11.099145,10.715577,9.741671,1.251464,0.356463,1.196846,1.651765,34.545135,5.990679,2.761361,6.315664,7.130041,11.586977,3.444783,0.924656,3.396486,10.603778,24.493135,6.047023,2.808765,2.155601,2.169754,7.595922,1.013997,0.50647,1.450683,2.046564,17.842941,1.072669,1.086677,2.220154,3.715573,23.009905,1.781925,1.643943,2.961736,5.430153,24.597538,3.839488,2.647071,4.472168,6.687589,47.396938,6.145709,2.578368,4.217936,6.687268,12.179807,1.9345,1.057325,2.204236,2.987178,97.703018,6.737488,6.380097,6.470177,5.99031,79.314697,10.383779,4.255015,4.373681,5.202596,1702631183
yasirpq.normal.csv,9.006661,3.549258,2.305205,1.605539,1.058893,8.53266,6.064692,2.353927,1.369247,0.88228,4.206178,3.590832,2.201391,1.215837,0.808974,6.811087,2.948159,2.222436,1.371556,0.973288,5.414879,3.775134,6.104356,11.124704,7.093258,76.311935,16.661934,5.788785,1.752091,0.699404,1.991867,1.117623,0.762622,0.749042,0.529793,0.653469,0.832591,0.499786,0.466141,0.351095,36.785442,13.413118,4.447271,1.996656,1.015293,3.574988,2.36796,2.611216,2.540603,2.034335,79.944283,12.373903,8.026269,3.62106,1.307762,1.002455,1.111164,0.51293,0.404485,0.21971,23.937551,6.102459,6.189994,2.115452,1.54484,7.629254,3.036449,3.109733,2.167596,1.086396,1702547476
yasirpq.normal.csv,6.222958,2.923892,2.33467,1.25741,0.988901,6.251972,4.212116,2.416599,1.080685,0.833948,3.015747,2.984765,2.098185,0.890399,0.767543,4.989027,2.556701,2.221498,1.092077,0.900196,6.704997,3.827876,5.953098,10.757109,6.977722,115.271042,22.842373,7.284853,2.130596,0.767045,1.831552,1.189669,0.686286,0.59068,0.500242,0.635198,0.643017,0.472865,0.365128,0.346003,31.903954,11.132275,3.614227,1.877238,0.944174,2.932355,2.156854,2.540113,2.866032,2.179239,61.673225,11.487633,6.31914,2.626587,1.237267,0.769167,0.666515,0.389974,0.26533,0.203048,18.419014,5.767581,5.429773,1.724373,1.470324,5.139855,2.797709,2.720686,1.59961,1.042029,1702547476
yasirpq.normal.csv,4.630661,2.851146,2.468678,1.016863,0.91251,5.468874,3.122443,2.948372,0.944969,0.805805,2.401518,2.757154,2.068221,0.722606,0.720668,5.29568,2.646936,2.41946,0.951561,0.839239,7.682871,3.926792,5.811289,10.961186,7.388356,150.226425,27.435591,8.256085,2.408916,0.806112,1.782264,1.291628,0.634279,0.494461,0.457906,0.677359,0.548657,0.418279,0.304317,0.328617,27.125721,9.14246,2.849557,1.72984,0.858029,2.604963,2.268442,2.54387,3.234933,2.363569,45.433498,12.028732,4.67215,1.909534,1.15356,0.693862,0.429828,0.312292,0.180324,0.183226,15.764225,6.276764,4.542628,1.451683,1.38274,3.790061,3.006438,2.443563,1.204374,1.002117,1702547477
yasirpq.normal.csv,4.563488,3.008861,2.642946,0.870706,0.853453,6.36692,2.63922,3.75727,0.940569,0.801531,2.158143,2.762737,2.108627,0.664812,0.680911,6.629657,3.009452,2.703529,0.9154,0.802426,7.862438,4.037333,5.69067,11.256905,8.548142,168.704315,28.735083,8.305733,2.448547,0.802358,1.874455,1.340131,0.589025,0.448003,0.418904,0.743997,0.516542,0.343551,0.272997,0.306928,22.684664,8.182577,2.316072,1.631837,0.773784,2.492603,2.528331,2.587545,3.478318,2.583337,34.296261,12.806576,3.424302,1.551938,1.07218,0.707605,0.383646,0.272182,0.138748,0.165228,16.925762,7.40885,3.714782,1.304391,1.292654,3.71216,3.350422,2.318584,0.977887,0.974536,1702547477
yasirpq.normal.csv,6.761755,3.106242,2.741971,0.777843,0.822753,10.628634,2.595128,4.569899,1.003965,0.813003,2.237278,2.785246,2.155805,0.646918,0.653642,8.037275,3.356339,2.908796,0.92097,0.788728,7.339063,4.090106,5.626328,11.280864,10.341861,165.988983,26.127659,7.353912,2.198957,0.750059,2.026495,1.281644,0.540627,0.426809,0.394166,0.816489,0.504888,0.263614,0.252038,0.287991,19.775143,8.533915,2.149646,1.663057,0.70815,2.555034,2.765357,2.644367,3.483071,2.808373,29.795374,12.906264,2.687513,1.487145,1.005392,0.761328,0.435219,0.245613,0.11787,0.152858,22.307627,8.71079,3.079867,1.234961,1.211432,5.471337,3.553167,2.273451,0.853913,0.955513,1702547477
yasirpq.normal.csv,11.555051,2.972971,2.675747,0.703783,0.81713,18.71134,2.744834,5.107016,1.06872,0.822703,2.463316,2.647851,2.132307,0.622432,0.637894,8.908664,3.472472,2.898422,0.917721,0.788201,5.992638,4.033076,5.679127,10.762691,12.224416,141.444504,20.498686,5.697486,1.732827,0.659492,2.243848,1.127919,0.495235,0.4147,0.387033,0.869767,0.487216,0.195321,0.228026,0.275967,19.080019,10.12341,2.442875,1.860955,0.673928,2.671071,2.900681,2.662045,3.239872,2.993675,31.020538,12.190077,2.349424,1.564623,0.966898,0.794172,0.494121,0.215352,0.101663,0.147436,30.735748,9.663471,2.680826,1.173478,1.153711,9.004833,3.472208,2.208014,0.765573,0.938659,1702547477
yasirpq.normal.csv,18.873798,2.602977,2.454081,0.642354,0.82292,30.191341,2.897787,5.190765,1.095315,0.812986,3.09619,2.313857,2.030432,0.586639,0.628386,9.703467,3.287998,2.631124,0.887883,0.788761,4.454368,3.880664,5.924781,9.592224,13.49099,104.752815,13.76924,3.918314,1.211044,0.556091,2.3605,0.926072,0.468987,0.409449,0.395839,0.892241,0.452284,0.152044,0.200816,0.272065,20.612577,12.552867,3.269166,2.189078,0.675479,2.720462,2.931188,2.610607,2.858083,3.097528,38.713444,11.072484,2.237392,1.65938,0.975094,0.816746,0.516733,0.1856,0.087963,0.147647,38.193203,9.924232,2.552506,1.089723,1.134948,14.538487,3.111458,2.109264,0.696176,0.923224,1702547477
