Source.Name,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,Column1
goutamspell.severeanxiety.csv,32.966747,1.624932,1.575083,1.219552,0.849942,51.967045,5.733953,1.319446,1.476611,0.724683,9.995266,0.244315,1.369674,1.029258,0.907965,31.30348,1.89771,1.82747,1.54038,0.952169,3.367167,1.277098,0.547117,3.875693,1.80044,13.343417,0.61442,0.692979,2.115784,2.051263,3.648864,2.422565,0.578972,0.989053,1.162594,4.251781,4.215577,1.108412,1.35097,0.87378,5.633738,2.928401,2.058176,2.522407,2.198399,6.385458,1.387489,1.680184,3.59282,3.233148,23.075659,2.70734,2.123119,2.408548,1.610348,19.15501,0.956544,1.704567,1.737978,1.342558,127.298775,11.29353,2.837041,1.986823,1.293148,33.507195,2.624686,2.316578,1.454819,1.032362,
goutamspell.severeanxiety.csv,20.159128,1.325894,1.702306,1.058476,0.884401,36.319939,4.580403,1.385566,1.195663,0.721347,6.724682,0.456271,1.382626,0.870738,0.958965,29.003922,1.653089,2.052779,1.309629,1.004218,3.52457,1.096611,0.48668,3.53932,1.906609,12.623829,0.684745,0.611292,1.741613,2.059653,4.078603,2.651299,0.569978,0.852621,1.207018,3.976683,4.158816,1.204536,1.237422,0.906486,5.291763,3.132347,2.04691,2.472687,2.395926,5.559889,1.548443,1.622617,3.773292,3.42475,15.60502,2.81212,2.258548,2.12563,1.692728,12.927833,1.265969,1.809761,1.451235,1.417659,82.851143,7.852252,3.047837,1.804061,1.340231,21.413691,2.26447,2.363057,1.243015,1.068669,
goutamspell.severeanxiety.csv,10.858727,1.217796,1.812538,0.906648,0.882234,23.849005,3.933367,1.456705,0.954414,0.723088,4.778118,0.836212,1.385457,0.737571,0.963159,26.048088,1.512559,2.233703,1.12027,1.033564,3.781633,1.01561,0.434329,3.233142,1.986353,11.319481,1.161217,0.692618,1.480164,2.044236,4.581448,2.738536,0.548549,0.764362,1.227619,3.810192,3.78424,1.257729,1.122622,0.885455,5.151917,3.153147,1.980724,2.359501,2.408532,4.998084,1.66831,1.53245,3.884691,3.333971,10.507191,2.915233,2.413356,1.861233,1.673622,8.92069,1.723363,1.964849,1.233267,1.420257,50.862057,5.566341,3.19464,1.686649,1.317379,11.604742,2.037881,2.482909,1.050737,1.072576,
goutamspell.severeanxiety.csv,6.361158,1.398503,1.860413,0.810906,0.840035,16.916092,3.934979,1.512278,0.822424,0.722256,4.197938,1.35316,1.401924,0.667144,0.919557,23.491678,1.528383,2.331326,1.028838,1.03339,4.143234,1.082936,0.38679,3.037669,2.046258,9.745281,2.066798,1.011567,1.446921,2.015651,5.051633,2.674321,0.505479,0.764799,1.220341,3.804161,3.189278,1.243721,1.036279,0.816897,5.334209,3.015502,1.854057,2.175304,2.228923,4.877748,1.749404,1.408779,3.951284,2.997366,8.54861,3.058423,2.546385,1.680911,1.563889,7.650415,2.303563,2.13386,1.139231,1.353837,34.557636,4.594086,3.141362,1.639932,1.244022,7.704492,2.060936,2.588087,0.939618,1.04314,
goutamspell.severeanxiety.csv,5.674621,1.824972,1.810047,0.793498,0.767773,14.387706,4.35871,1.513046,0.82251,0.71355,4.535959,1.905096,1.426102,0.675774,0.841556,21.717598,1.688321,2.331908,1.040468,1.000544,4.575001,1.25699,0.343079,2.954474,2.104732,8.247766,3.259511,1.550991,1.642152,1.965971,5.460597,2.482566,0.448485,0.854041,1.179709,3.974403,2.512995,1.14256,0.998102,0.71712,5.787018,2.768567,1.652601,1.941919,1.907831,5.154031,1.795898,1.250053,3.983396,2.540471,9.031371,3.257359,2.592558,1.612248,1.401676,8.369257,2.920101,2.248195,1.183158,1.241093,29.503897,4.576839,2.822695,1.648364,1.157479,7.423758,2.316058,2.606492,0.938026,0.987621,
goutamspell.severeanxiety.csv,6.54951,2.314244,1.665946,0.841155,0.683887,13.961704,4.791147,1.436249,0.921577,0.696964,5.08092,2.341881,1.433292,0.750573,0.748433,20.383278,1.892514,2.240998,1.1105,0.936494,4.894103,1.436197,0.310241,2.906493,2.175339,7.125246,4.430736,2.184214,1.957382,1.87292,5.656182,2.180174,0.403419,0.990911,1.102163,4.206317,1.873849,0.955353,1.001691,0.605269,6.280013,2.462745,1.383177,1.694585,1.528905,5.546579,1.801402,1.071573,3.966293,2.125947,10.248067,3.46979,2.500901,1.629171,1.23023,9.600905,3.422876,2.242812,1.324801,1.108195,28.161299,4.886314,2.284406,1.673505,1.090441,8.425788,2.651624,2.473585,1.020656,0.914675,
goutamspell.severeanxiety.csv,7.33182,2.656301,1.459068,0.921197,0.605473,13.930258,4.907976,1.277019,1.058715,0.675477,5.317706,2.529564,1.387429,0.861407,0.655059,18.963694,2.01966,2.07553,1.176802,0.847364,4.997126,1.5209,0.290981,2.794761,2.255754,6.660362,5.244972,2.711998,2.247885,1.715086,5.584825,1.78751,0.40175,1.120629,0.99066,4.320682,1.34718,0.724307,1.022351,0.498529,6.469547,2.138735,1.090053,1.471375,1.174901,5.73926,1.757231,0.908283,3.860405,1.858277,10.769099,3.586268,2.26187,1.673059,1.075924,10.312038,3.662152,2.091622,1.49461,0.97412,25.989418,5.049068,1.667159,1.673789,1.050622,9.264166,2.871208,2.215481,1.133298,0.831127,
goutamspell.severeanxiety.csv,8.230008,2.721387,1.23979,1.007736,0.542827,14.970666,4.700693,1.068547,1.190231,0.653795,5.370971,2.4044,1.271599,0.976811,0.570186,17.180647,2.007411,1.858341,1.202391,0.74663,4.791368,1.476176,0.296728,2.568086,2.328124,6.919878,5.446173,2.949435,2.405525,1.49999,5.247707,1.370564,0.46422,1.204042,0.863218,4.177337,0.965317,0.520275,1.028183,0.414107,6.174085,1.831323,0.84003,1.300383,0.909145,5.504664,1.676621,0.800112,3.627297,1.748638,10.390615,3.51769,1.921268,1.686559,0.946885,10.411751,3.547493,1.82768,1.627145,0.852309,24.795477,4.997528,1.133838,1.628773,1.022425,9.456157,2.859652,1.892284,1.229166,0.744268,
goutamspell.severeanxiety.csv,10.090596,2.515614,1.048478,1.093836,0.500059,18.688459,4.339974,0.852553,1.300451,0.637116,5.507805,2.016422,1.10166,1.075183,0.498895,15.296206,1.846633,1.621393,1.192569,0.652688,4.342848,1.343174,0.34329,2.252879,2.369929,8.087299,4.987801,2.821135,2.406751,1.268365,4.825738,1.025988,0.583533,1.232609,0.748381,3.757852,0.735157,0.407308,0.992514,0.36526,5.381519,1.583347,0.69296,1.181872,0.756115,4.875212,1.607387,0.781506,3.260333,1.734455,9.662374,3.232336,1.585598,1.646982,0.840516,10.452251,3.112157,1.531101,1.688011,0.75298,26.405497,4.651464,0.803987,1.552423,0.982293,10.999546,2.631836,1.592007,1.295285,0.665435,
goutamspell.severeanxiety.csv,12.605342,2.177736,0.900989,1.185769,0.475675,25.582455,4.051452,0.659087,1.385173,0.630034,5.679384,1.506493,0.909896,1.147268,0.445827,13.669923,1.591332,1.379136,1.1742,0.581487,3.793728,1.187487,0.416059,1.93294,2.360368,10.173523,4.017818,2.371457,2.299538,1.069184,4.409445,0.82283,0.716466,1.220905,0.667914,3.076118,0.640961,0.404272,0.912176,0.355692,4.15272,1.430098,0.660499,1.105569,0.702907,3.843004,1.595162,0.854471,2.802944,1.729834,8.41583,2.77876,1.344832,1.581568,0.752305,10.292415,2.48944,1.278024,1.68089,0.684207,28.980982,4.062238,0.694584,1.485709,0.915004,13.105998,2.297093,1.358366,1.349491,0.607216,
goutamspell.severeanxiety.csv,15.219425,1.958358,0.809361,1.294722,0.467855,34.302799,4.104681,0.535334,1.445511,0.63597,5.73031,1.084295,0.7446,1.202017,0.418388,12.719868,1.369561,1.157214,1.173404,0.541581,3.312606,1.067407,0.494478,1.712439,2.30279,13.012659,2.915307,1.766518,2.176721,0.944974,4.077329,0.763918,0.802716,1.20303,0.631785,2.35226,0.658511,0.484653,0.825966,0.380027,2.898268,1.392542,0.71662,1.096383,0.718763,2.810785,1.65961,0.990075,2.372065,1.705011,7.269198,2.305592,1.244989,1.565849,0.687342,9.917222,1.92354,1.129284,1.659925,0.654996,31.984467,3.376172,0.726363,1.47632,0.828821,16.153858,2.071115,1.20102,1.430032,0.581968,
goutamspell.severeanxiety.csv,17.265779,2.018605,0.768309,1.433253,0.478625,43.678577,4.52223,0.52477,1.492866,0.659444,5.833293,0.920924,0.637257,1.273344,0.425824,13.058672,1.243227,0.988075,1.218524,0.535599,3.313911,1.019221,0.571203,1.687719,2.25042,16.568914,2.035735,1.212988,2.131691,0.935102,3.894626,0.803373,0.80774,1.226975,0.64692,1.904536,0.738937,0.592807,0.814513,0.430907,2.148435,1.428504,0.792512,1.236784,0.790853,2.31823,1.744348,1.117271,2.125397,1.717412,6.793535,1.887254,1.248399,1.697527,0.66592,9.869454,1.580606,1.08928,1.725543,0.676223,33.477276,2.785801,0.812531,1.55977,0.756735,18.923779,2.05012,1.077602,1.582663,0.599084,
goutamspell.severeanxiety.csv,18.965296,2.422763,0.755698,1.602945,0.515199,53.710983,5.243456,0.636608,1.541361,0.706836,6.621123,1.094136,0.594003,1.39625,0.476709,14.819171,1.238902,0.899983,1.329414,0.567395,4.268284,1.02684,0.647626,1.882292,2.280398,20.574026,1.520066,0.856529,2.220872,1.073563,4.170589,0.876237,0.748911,1.325634,0.722877,2.24388,0.829713,0.686517,0.953199,0.50723,2.65361,1.460702,0.841364,1.6116,0.944885,3.112695,1.765967,1.178349,2.159749,1.879684,8.400971,1.582577,1.288015,2.037873,0.718634,11.03278,1.531386,1.12667,1.966968,0.759737,36.330379,2.66086,0.924548,1.736008,0.745847,22.35202,2.275149,0.94873,1.834856,0.664575,
goutamspell.severeanxiety.csv,20.897137,3.039848,0.756244,1.783139,0.583897,66.996178,5.960872,0.847396,1.59312,0.782961,8.375891,1.535676,0.600387,1.575036,0.571493,17.797527,1.316246,0.904686,1.496338,0.643018,6.442177,1.049874,0.727785,2.212059,2.448745,24.868237,1.370034,0.725162,2.422664,1.367087,4.996797,0.938354,0.687232,1.487218,0.864743,3.481232,0.904737,0.750804,1.251431,0.612647,4.546137,1.426182,0.873908,2.224434,1.213907,5.480881,1.677127,1.161312,2.455781,2.273114,12.414009,1.418897,1.315428,2.552392,0.869231,13.684237,1.730554,1.19993,2.39022,0.907518,40.512032,3.411668,1.113041,1.968258,0.832018,26.14216,2.623332,0.819183,2.16637,0.776606,
goutamspell.severeanxiety.csv,24.583447,3.669526,0.754236,1.929404,0.682415,84.464447,6.375522,1.086089,1.632632,0.887,11.365657,2.106253,0.623147,1.768295,0.698386,21.368217,1.419427,0.9709,1.671089,0.766149,9.603319,1.079062,0.818577,2.532772,2.746029,29.006338,1.502048,0.732787,2.64249,1.775363,6.414099,1.022838,0.67571,1.652081,1.062108,5.551684,0.985817,0.787828,1.629158,0.746626,7.553364,1.314474,0.925562,2.954006,1.5916,9.216952,1.495991,1.084893,2.892976,2.867414,18.713701,1.420421,1.28395,3.10792,1.119851,18.017561,2.09387,1.258833,2.895609,1.106209,48.548218,5.226609,1.387232,2.19403,1.019195,31.578106,2.962958,0.698357,2.505641,0.922362,
goutamspell.severeanxiety.csv,30.391832,4.099243,0.74464,1.996352,0.794748,104.935005,6.341371,1.295211,1.644722,1.006861,15.074659,2.631171,0.632537,1.908598,0.834144,24.585855,1.510702,1.04592,1.793735,0.931863,13.095397,1.16537,0.924197,2.728793,3.08703,31.786062,1.813794,0.764614,2.773103,2.211096,8.174113,1.224268,0.738644,1.751644,1.28198,7.995262,1.122371,0.798764,1.953804,0.894929,10.895853,1.168521,1.02298,3.595291,2.012452,13.466413,1.286504,0.985349,3.307185,3.516592,25.758684,1.57648,1.161273,3.533757,1.438764,23.101309,2.497198,1.264801,3.322747,1.325371,58.807789,7.818297,1.69926,2.354769,1.270389,38.172073,3.166025,0.591578,2.761123,1.077063,
goutamspell.severeanxiety.csv,37.433475,4.167452,0.736759,1.970302,0.894328,123.408432,5.858453,1.425377,1.639416,1.115141,18.443989,2.972194,0.625867,1.940005,0.949487,26.659849,1.542135,1.091223,1.825201,1.116641,15.855161,1.349841,1.02512,2.757449,3.349874,32.934555,2.232553,0.787291,2.744217,2.561189,9.787733,1.607715,0.866334,1.742239,1.471863,10.120826,1.354831,0.787384,2.10062,1.028877,13.566837,1.07527,1.182114,3.944494,2.366901,16.948744,1.140036,0.921338,3.542902,4.023686,31.283609,1.875283,0.976521,3.69478,1.763607,27.412758,2.82523,1.221836,3.5252,1.522407,68.890999,10.56975,1.980845,2.423183,1.520072,44.456547,3.139587,0.51625,2.868888,1.207551,
goutamspell.severeanxiety.csv,43.791916,3.890949,0.768118,1.86614,0.953955,134.937729,5.23785,1.477421,1.633137,1.176972,20.520369,3.097133,0.660431,1.843521,1.017724,26.878237,1.527035,1.122914,1.755242,1.280065,17.010908,1.629842,1.09242,2.641378,3.440162,31.331459,2.67279,0.812536,2.543877,2.720005,10.677044,2.137298,1.030715,1.617506,1.576459,11.285756,1.673375,0.756237,2.009375,1.112562,14.723537,1.099341,1.384555,3.884867,2.542469,18.526802,1.126031,0.93372,3.495918,4.229252,33.462582,2.291124,0.827288,3.544856,2.018699,29.424368,3.041712,1.207421,3.432476,1.652897,74.660843,12.705407,2.178059,2.401563,1.702943,48.59832,2.926193,0.524376,2.806821,1.281953,
goutamspell.severeanxiety.csv,46.987259,3.373858,0.920183,1.71868,0.955141,134.412476,4.724078,1.557913,1.634941,1.167265,20.527412,3.011656,0.848244,1.646179,1.022935,25.215784,1.481914,1.251924,1.608698,1.377918,16.062172,1.925251,1.134495,2.461435,3.332163,26.915369,3.007061,0.891979,2.215181,2.635194,10.495603,2.669226,1.208295,1.409696,1.56041,11.103116,1.998727,0.715206,1.709304,1.118494,14.001859,1.230736,1.582244,3.436448,2.47967,17.650057,1.230713,1.029661,3.183894,4.095602,31.418255,2.703605,0.846994,3.140895,2.140144,28.310314,3.089781,1.369299,3.078551,1.684693,73.649696,13.642346,2.315148,2.308052,1.776052,48.498608,2.581031,0.723115,2.599165,1.281319,
goutamspell.severeanxiety.csv,45.555168,2.774425,1.244379,1.569796,0.897389,121.306679,4.415122,1.801779,1.647354,1.085568,18.680735,2.788329,1.259616,1.409129,0.966513,21.87476,1.410559,1.625901,1.444921,1.383431,13.500952,2.131791,1.210397,2.301151,3.077836,21.145084,3.138503,1.112332,1.838333,2.334823,9.336369,3.018095,1.381883,1.174787,1.426959,9.729127,2.220642,0.67347,1.304776,1.04571,11.775279,1.387963,1.714178,2.758577,2.206795,14.740388,1.38328,1.173894,2.748865,3.74211,26.039198,2.988773,1.115294,2.614145,2.10541,24.428282,2.974506,1.809103,2.581636,1.614036,65.432442,13.134036,2.439266,2.166382,1.733589,43.850845,2.188102,1.188015,2.30878,1.210653,
goutamspell.severeanxiety.csv,39.453537,2.212203,1.723857,1.453924,0.801515,98.68988,4.260098,2.289689,1.665985,0.957276,15.596066,2.494669,1.868533,1.203406,0.867921,17.512144,1.304798,2.316343,1.328723,1.301823,10.18889,2.145169,1.41382,2.204463,2.782026,15.529034,3.024867,1.540305,1.496456,1.917397,7.634007,3.031519,1.535525,0.963011,1.218621,7.68429,2.251463,0.644917,0.923247,0.923604,8.886719,1.469865,1.742143,2.070471,1.827394,10.852179,1.514269,1.321792,2.361942,3.370917,19.251657,3.074,1.610972,2.10737,1.945791,19.148142,2.732629,2.508571,2.09203,1.470028,53.555309,11.404076,2.595613,1.998839,1.610799,35.521679,1.809273,1.89975,2.010164,1.098877,
goutamspell.severeanxiety.csv,30.272522,1.769652,2.273268,1.376881,0.699085,71.816078,4.159135,2.975558,1.670425,0.820096,12.200518,2.182157,2.543979,1.069475,0.754605,13.124037,1.162971,3.245998,1.289163,1.165808,7.136851,1.946211,1.804738,2.16889,2.553674,11.370129,2.690234,2.161686,1.243699,1.506421,5.893476,2.693424,1.661149,0.801533,0.996752,5.572107,2.086205,0.670676,0.661879,0.797274,6.180264,1.435903,1.682233,1.553552,1.468844,7.136589,1.629289,1.44777,2.146888,3.159524,13.03885,2.991009,2.232546,1.714732,1.726686,13.890454,2.427339,3.328874,1.715992,1.298998,40.504841,9.068664,2.792733,1.813718,1.457639,25.660442,1.494168,2.725902,1.751002,0.983049,
goutamspell.severeanxiety.csv,20.016237,1.502967,2.764992,1.315041,0.617665,46.378536,3.904344,3.699717,1.63072,0.706563,9.085692,1.905599,3.100333,1.001854,0.652343,9.365748,0.996211,4.192141,1.306139,1.018781,5.047672,1.624314,2.351235,2.130303,2.458929,9.055598,2.254739,2.863745,1.083887,1.202275,4.568033,2.157171,1.75044,0.683535,0.816758,3.866713,1.827076,0.80864,0.545916,0.704914,4.220534,1.35135,1.604015,1.278243,1.220772,4.454747,1.875742,1.556251,2.125721,3.172352,8.656413,2.96561,2.830382,1.464949,1.516997,9.701303,2.188339,4.052082,1.473649,1.144889,29.867027,7.164998,3.011769,1.628269,1.317768,16.16881,1.324507,3.46621,1.542207,0.891073,
goutamspell.severeanxiety.csv,11.930088,1.531019,3.0735,1.239096,0.573426,30.036488,3.501442,4.232792,1.527783,0.635618,6.993891,1.754658,3.371565,0.966686,0.580834,6.821868,0.861571,4.891275,1.329978,0.89921,4.237216,1.329081,2.933729,2.039117,2.51144,8.297726,1.881203,3.471638,0.999679,1.048891,3.77496,1.660473,1.799561,0.592937,0.711288,2.801275,1.651589,1.101662,0.547822,0.667045,3.190442,1.35181,1.608264,1.217333,1.114688,3.090493,2.44347,1.691274,2.231673,3.343391,6.586008,3.361156,3.29363,1.354207,1.366792,7.358211,2.231436,4.479447,1.332465,1.039998,23.09144,6.798329,3.212538,1.484662,1.217662,9.574875,1.516607,3.936319,1.381042,0.837192,
goutamspell.severeanxiety.csv,7.825959,1.931722,3.147723,1.143626,0.56818,25.975077,3.095834,4.404541,1.375041,0.609416,5.995056,1.812614,3.31222,0.93569,0.548726,5.499184,0.860693,5.169434,1.317991,0.82567,4.411931,1.219121,3.393271,1.908282,2.680921,8.207723,1.771112,3.830091,0.990256,1.026499,3.463822,1.412351,1.803991,0.534669,0.681857,2.372736,1.719202,1.52052,0.630395,0.682791,2.965787,1.570606,1.757062,1.300125,1.134786,2.85078,3.42406,1.879824,2.379599,3.534825,6.551623,4.427214,3.578661,1.378761,1.295993,6.889,2.708801,4.522312,1.263292,0.999224,20.18063,8.624969,3.426217,1.442667,1.16101,7.036137,2.203872,4.060305,1.27692,0.821738,
goutamspell.severeanxiety.csv,6.972779,2.678137,3.015862,1.058197,0.593401,30.806557,2.877737,4.173804,1.218958,0.617092,5.755296,2.124743,3.009674,0.911576,0.55228,5.090614,1.079811,5.014855,1.264357,0.794342,5.101525,1.370456,3.603323,1.823052,2.91185,8.3969,2.041982,3.883729,1.084635,1.077322,3.33416,1.510337,1.778831,0.539105,0.706201,2.417533,2.074393,1.979303,0.778782,0.736293,3.271167,2.024576,2.034614,1.480679,1.247375,3.262149,4.683351,2.102199,2.539859,3.632645,7.650894,6.091623,3.696999,1.54597,1.298634,7.64647,3.616833,4.235274,1.278052,1.020628,19.212418,12.526606,3.729861,1.551202,1.13518,7.617031,3.337245,3.886234,1.258343,0.838591,
goutamspell.severeanxiety.csv,7.947867,3.596323,2.754701,1.018167,0.638571,39.583618,2.974839,3.643698,1.110697,0.645874,5.939699,2.649188,2.608047,0.911907,0.581673,5.293263,1.542769,4.548737,1.199574,0.79036,5.807152,1.739383,3.518849,1.888462,3.145637,8.75424,2.686623,3.666548,1.313888,1.141541,3.217713,1.92116,1.736733,0.634284,0.753568,2.727753,2.664905,2.356516,0.985623,0.808058,3.867329,2.635764,2.341514,1.728968,1.425625,3.999848,5.929801,2.27871,2.721136,3.600708,9.426155,7.98985,3.671222,1.829987,1.357561,9.094331,4.794774,3.74772,1.392898,1.091928,19.378523,17.574144,4.151706,1.803122,1.127644,9.861135,4.676017,3.527602,1.335469,0.882069,
goutamspell.severeanxiety.csv,9.142261,4.434153,2.45506,1.036055,0.691879,46.832161,3.321525,2.977154,1.075938,0.683852,6.258433,3.262683,2.249423,0.947888,0.623013,5.860224,2.170526,3.954035,1.159164,0.795483,6.261773,2.179255,3.177783,2.14745,3.324295,8.892478,3.572684,3.26353,1.671021,1.17288,2.997311,2.479893,1.667223,0.816011,0.792277,3.173889,3.332411,2.536569,1.223061,0.878051,4.518496,3.250412,2.553437,2.000312,1.63881,4.70312,6.812887,2.327558,2.920702,3.467782,11.030006,9.617311,3.531314,2.149774,1.447223,10.648144,5.97392,3.215573,1.589898,1.188538,19.824142,22.192892,4.610018,2.120911,1.127307,12.329347,5.898082,3.125513,1.476606,0.943058,
goutamspell.severeanxiety.csv,10.208353,4.922534,2.207862,1.089974,0.737254,50.212692,3.7674,2.372917,1.103352,0.718151,6.88653,3.7975,2.021925,1.008977,0.657561,6.575764,2.808182,3.391223,1.155242,0.791957,6.652845,2.520453,2.669231,2.534237,3.394751,9.110248,4.463596,2.808161,2.093838,1.147502,3.040927,2.982921,1.550935,1.04272,0.798062,3.855638,3.896154,2.465086,1.434135,0.924167,5.449324,3.711888,2.58882,2.225075,1.834152,5.617936,7.080721,2.236977,3.094354,3.269454,12.789083,10.51551,3.325259,2.395202,1.530034,12.446812,6.869467,2.773083,1.807285,1.27218,20.591187,24.841558,4.947044,2.384026,1.116712,14.613108,6.676355,2.812318,1.617759,1.002493,
goutamspell.severeanxiety.csv,10.496987,4.941412,2.04117,1.1353,0.758395,47.478287,4.038181,1.940848,1.158198,0.733386,7.287048,4.133703,1.915023,1.064473,0.667454,7.309324,3.282721,2.925923,1.169512,0.766397,6.544942,2.651183,2.103229,2.907777,3.317705,9.328759,5.152435,2.461559,2.46809,1.06859,3.009991,3.274338,1.368312,1.24804,0.761989,4.252742,4.210113,2.168378,1.552906,0.92594,5.943333,3.911304,2.439968,2.331978,1.949296,6.093665,6.662554,2.041502,3.163483,3.02497,13.350478,10.469622,3.061685,2.472449,1.564146,13.463984,7.311958,2.465904,1.96211,1.301938,20.833473,24.544859,4.963421,2.478233,1.075763,15.471764,6.885283,2.627794,1.69155,1.034349,
goutamspell.severeanxiety.csv,10.333323,4.515287,1.942477,1.131313,0.747085,41.385895,3.970839,1.732384,1.20096,0.716494,7.570268,4.217787,1.861585,1.080258,0.644695,8.091895,3.497429,2.56378,1.168325,0.713226,6.208632,2.54671,1.574806,3.117564,3.08341,9.037734,5.472441,2.35992,2.682068,0.956458,3.063203,3.295853,1.127965,1.364879,0.689896,4.470771,4.203078,1.74924,1.533879,0.874412,6.210542,3.827118,2.173044,2.273701,1.939988,6.262246,5.701622,1.817915,3.042486,2.74104,13.007119,9.541995,2.754463,2.345359,1.521747,13.90553,7.251746,2.269755,1.991185,1.253999,20.349182,21.338421,4.540865,2.345813,0.996703,15.335598,6.559211,2.548262,1.659983,1.019959,
goutamspell.severeanxiety.csv,9.492125,3.817255,1.86542,1.060977,0.705167,31.837906,3.54329,1.673728,1.1994,0.662898,7.452845,4.073118,1.790096,1.034527,0.593907,8.867325,3.44655,2.262933,1.123719,0.635246,5.66854,2.262072,1.140221,3.072729,2.73167,9.27198,5.353422,2.574702,2.674904,0.837399,3.115039,3.081681,0.875118,1.356362,0.599862,4.381125,3.901597,1.338327,1.378006,0.776969,6.020071,3.520972,1.896326,2.060303,1.800408,5.992529,4.49473,1.662203,2.703743,2.426167,11.471323,8.038956,2.4386,2.045301,1.398351,13.428508,6.776268,2.136321,1.87569,1.131578,18.970825,16.289005,3.751491,2.015928,0.891379,13.771178,5.88261,2.504092,1.52318,0.956093,
goutamspell.severeanxiety.csv,8.400254,3.080014,1.775975,0.935213,0.644107,22.828785,2.897138,1.674137,1.133372,0.582406,7.070926,3.764736,1.676742,0.928991,0.530265,9.877596,3.2174,2.000021,1.028369,0.545089,5.210172,1.91598,0.827884,2.779541,2.348699,9.862999,4.880099,3.056335,2.457291,0.73462,3.186895,2.730223,0.666406,1.230928,0.51643,4.150644,3.41363,1.035453,1.139447,0.658157,5.597876,3.10419,1.702133,1.768037,1.572114,5.536833,3.356802,1.628985,2.21612,2.101137,9.440742,6.357954,2.174234,1.657701,1.214859,12.478832,6.041467,2.041309,1.649648,0.965432,17.515699,10.948834,2.823917,1.58321,0.788969,11.694455,5.08446,2.449754,1.315568,0.857672,
